feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target_growth
22.974,75.817,34.072,6.606,9.51,0.566,4.315,127.861
31.666,77.679,54.147,5.506,9.094,1.192,2.699,154.239
23.577,83.005,42.484,5.495,4.509,0.895,3.676,134.052
31.702,59.395,41.946,7.431,7.14,2.316,0.647,129.584
19.476,78.385,66.7,5.046,8.904,1.512,1.621,156.252
18.755,49.792,46.097,7.241,9.708,1.372,4.051,120.927
34.96,51.213,51.37,7.198,10.529,2.062,3.685,141.258
32.781,63.78,53.144,6.949,6.644,2.673,3.311,143.595
33.008,47.485,53.15,6.229,10.694,1.124,2.726,135.854
34.172,87.646,35.656,5.085,6.834,0.56,1.356,143.464
25.451,85.585,54.973,7.405,4.056,0.663,2.718,151.402
22.876,47.202,41.731,5.377,8.88,2.457,0.418,115.951
20.21,82.724,57.751,5.842,5.933,2.43,1.07,149.967
26.521,67.899,32.285,7.84,4.995,1.541,2.429,123.577
21.741,76.588,74.706,5.906,6.067,0.754,0.209,156.512
33.904,84.912,63.602,5.765,10.623,1.664,1.199,168.222
18.068,70.964,45.863,7.92,11.312,2.004,0.855,136.136
20.434,50.235,40.068,5.258,11.694,1.197,1.686,112.601
22.19,45.116,44.39,5.482,6.423,0.598,3.891,112.733
21.382,67.361,61.06,6.315,7.647,1.173,4.274,147.352
21.838,87.715,57.77,7.363,10.42,2.057,0.91,155.744
29.153,70.768,60.105,7.653,6.543,2.748,1.194,148.148
23.568,61.782,69.45,7.267,7.081,0.856,3.842,147.149
28.455,46.391,47.815,7.929,5.898,2.595,0.943,126.55
33.134,86.174,58.476,5.051,8.579,1.496,3.388,159.819
28.243,59.722,47.075,6.859,9.274,1.992,0.568,133.015
29.807,76.715,56.905,5.349,6.548,2.473,2.988,152.316
24.214,76.241,48.741,7.731,4.194,1.738,1.343,138.057
20.716,56.425,63.833,7.806,9.887,0.548,3.423,138.451
23.45,47.87,25.263,5.909,8.933,1.038,2.433,104.94
34.393,62.325,35.786,7.483,5.752,2.327,0.969,129.335
28.571,59.271,39.822,6.891,6.517,1.727,1.93,128.127
22.718,76.512,72.27,5.301,11.657,1.19,2.412,165.021
25.666,81.89,50.352,6.808,9.042,1.8,4.483,152.452
32.204,55.01,43.218,7.928,8.764,1.045,2.266,129.765
29.364,68.77,45.216,5.924,9.118,0.978,0.85,137.747
27.531,46.827,47.591,5.003,11.636,2.388,2.587,128.719
33.048,54.642,68.392,7.93,6.719,1.36,1.147,145.793
29.431,79.279,73.117,6.242,6.247,1.058,3.982,168.296
28.926,80.703,67.208,6.293,7.014,1.382,3.786,163.847
21.226,79.938,67.083,7.138,10.408,2.61,0.753,157.807
19.809,51.407,34.951,6.813,4.968,0.834,2.73,104.775
34.407,69.797,38.434,5.906,5.655,0.845,3.195,134.337
28.181,64.022,54.802,5.3,5.826,1.249,1.282,140.741
25.067,89.617,57.807,7.482,9.091,0.545,2.893,159.244
28.013,74.433,35.135,6.45,9.133,0.58,2.19,135.593
19.051,87.084,62.314,7.017,6.975,0.426,2.273,153.869
31.976,51.541,34.998,7.582,6.21,0.751,2.571,116.04
21.683,65.289,38.151,5.053,10.037,1.937,2.652,125.908
31.677,79.722,40.34,7.578,4.254,0.871,3.252,138.79
27.084,61.554,67.3,7.255,9.91,1.307,2.145,152.283
22.702,73.463,61.604,7.84,5.682,2.093,3.307,149.007
18.514,68.027,51.534,5.701,11.222,0.476,2.29,136.352
31.869,89.637,65.987,5.967,7.31,0.902,3.05,174.578
21.0,52.824,65.646,6.984,9.138,2.79,1.331,133.841
18.881,87.091,44.492,7.777,4.968,1.833,2.529,138.882
30.85,63.071,64.072,7.978,6.031,1.984,2.212,147.574
23.951,66.06,35.312,6.25,9.605,1.639,1.499,129.781
24.619,68.787,50.161,6.618,8.403,2.718,0.468,137.189
22.2,56.941,30.912,5.512,10.164,0.746,2.394,109.414
32.606,88.365,46.34,7.082,8.507,0.562,0.242,158.831
23.055,86.017,51.018,7.512,8.555,2.359,1.876,149.533
21.573,88.781,28.996,7.396,10.866,0.41,1.794,129.469
23.257,89.861,48.131,6.038,7.398,1.748,2.925,147.388
21.454,75.141,57.584,7.89,11.16,0.403,4.446,150.565
23.4,65.326,55.704,5.361,6.978,1.236,3.889,138.971
19.41,83.283,27.718,6.482,6.629,1.962,4.393,125.285
20.695,46.071,29.767,6.664,10.235,1.714,4.289,105.803
25.09,82.548,42.568,6.61,4.092,1.744,0.519,137.212
32.951,67.378,67.134,7.274,5.378,0.778,1.412,157.684
18.974,75.295,68.488,6.829,4.574,1.107,1.477,148.795
21.615,61.832,40.481,5.231,8.097,2.104,0.505,119.641
33.442,61.588,60.945,5.54,9.025,0.456,3.841,149.703
33.13,46.427,53.87,6.597,4.083,1.829,4.05,133.984
29.551,64.071,74.171,7.084,5.292,1.641,2.801,161.374
22.088,63.376,29.732,6.543,6.42,1.225,4.031,113.121
25.137,55.116,52.394,6.067,6.354,1.203,3.272,132.547
21.591,56.13,54.627,5.153,4.777,2.317,2.094,126.582
20.186,71.286,40.383,7.358,5.383,1.317,0.844,120.345
24.46,59.3,27.348,6.492,10.776,0.592,4.322,112.022
27.789,82.361,27.605,6.616,9.605,2.709,3.177,139.984
24.119,50.012,47.681,6.407,6.369,0.713,1.723,122.963
28.384,70.994,59.624,5.796,6.107,2.314,0.753,146.56
23.036,52.202,60.009,5.829,4.642,0.433,3.636,129.032
23.879,68.771,34.048,5.191,6.791,1.275,3.649,119.438
31.441,69.865,67.899,7.123,7.185,1.636,2.535,161.246
32.931,73.903,43.858,5.816,11.233,0.471,4.5,147.595
23.475,64.234,73.218,5.896,9.945,2.162,1.862,150.347
27.716,67.926,30.908,7.981,7.833,1.025,4.251,127.681
22.729,53.143,66.823,6.157,5.079,1.699,2.91,133.485
18.907,65.836,70.417,6.532,9.249,2.302,3.367,151.997
30.544,61.786,66.134,6.159,11.488,1.819,4.143,154.079
20.907,74.976,65.442,5.871,4.624,1.493,3.774,150.422
25.237,64.567,43.066,5.018,10.789,1.207,1.441,128.725
26.28,80.07,60.667,7.565,5.441,0.508,3.929,148.79
21.136,64.17,53.967,6.419,9.61,2.591,2.521,140.507
19.607,55.61,46.224,7.16,5.471,1.821,0.393,120.38
23.916,57.316,74.656,7.876,8.8,1.916,3.097,150.801
34.189,47.038,39.523,5.008,5.901,1.457,2.349,120.94
28.457,69.296,45.657,7.025,8.334,1.295,2.507,140.026
24.484,82.39,70.143,5.356,8.801,0.512,1.97,163.017
18.661,79.61,39.45,6.374,8.948,0.806,0.476,133.925
28.205,64.701,32.634,7.54,9.462,1.421,0.975,125.926
19.568,53.825,40.5,5.214,4.552,0.98,3.453,111.191
27.223,83.857,62.966,7.969,9.627,0.507,1.207,162.126
30.783,47.555,67.993,6.743,5.237,1.71,2.899,140.655
25.201,62.965,30.722,6.185,9.416,1.514,2.53,117.758
23.09,83.548,56.086,5.059,4.992,1.411,1.152,149.953
18.806,62.693,53.364,6.76,7.835,2.282,1.406,132.687
18.421,50.304,58.44,6.485,7.094,1.839,1.849,120.774
25.31,56.968,58.553,5.646,11.739,0.403,3.985,138.69
33.017,72.001,72.973,6.471,9.046,2.229,4.248,172.206
22.149,51.842,42.326,5.038,4.706,1.558,1.863,109.664
27.759,74.472,39.988,7.998,9.607,1.64,0.398,135.402
29.633,64.717,54.061,5.996,5.553,2.535,2.784,149.082
19.034,60.048,46.471,6.441,6.289,0.662,1.996,120.16
20.603,55.842,48.688,7.354,7.028,1.839,2.317,127.149
23.632,82.05,28.464,7.138,10.21,1.077,2.1,134.516
29.392,62.85,32.412,7.666,11.553,0.488,3.015,125.102
25.464,78.232,71.769,7.824,11.395,1.45,1.509,166.399
30.481,64.816,28.415,5.568,5.365,1.081,4.038,126.808
32.749,49.134,54.507,6.171,4.483,0.404,2.011,131.138
30.892,64.823,62.729,7.06,10.628,1.583,1.669,159.13
34.868,67.846,25.593,5.135,6.306,1.147,4.169,124.703
30.824,65.603,36.137,7.151,8.663,1.442,1.74,135.086
32.487,81.731,43.854,5.015,11.829,0.428,0.557,148.442
32.15,85.988,50.341,7.742,5.491,1.364,0.868,153.033
30.415,80.405,42.08,7.155,6.999,1.529,3.271,147.251
31.631,71.225,57.45,6.696,10.941,1.518,2.618,154.877
33.89,69.365,36.32,6.287,9.2,2.121,2.499,137.67
26.079,74.008,26.274,7.964,11.5,2.779,0.553,129.136
28.851,57.952,25.079,7.21,9.054,0.467,0.906,108.2
26.754,81.533,42.276,7.422,6.429,1.35,1.904,139.199
32.468,83.558,43.083,7.476,10.441,2.456,2.126,155.645
25.333,57.025,72.43,5.066,10.074,1.902,1.819,151.91
31.935,85.627,27.239,5.164,11.469,2.761,2.362,143.248
31.589,83.193,51.503,5.595,7.809,2.112,3.354,157.59
34.352,64.102,53.891,6.966,8.023,2.138,2.934,149.527
22.232,85.905,59.964,6.872,6.591,0.583,2.829,156.489
30.064,50.42,56.937,5.975,6.15,1.061,2.598,129.798
30.868,46.259,25.407,7.919,11.972,1.801,1.064,110.433
33.917,60.654,56.593,5.279,11.818,1.654,2.8,149.27
33.417,70.445,41.119,7.33,8.237,2.23,0.881,140.675
27.75,60.815,63.643,6.443,11.641,2.785,3.266,147.019
27.846,87.393,34.418,6.257,6.849,0.896,2.145,136.16
20.844,56.462,60.81,5.077,10.8,1.428,2.7,136.625
34.574,57.655,56.275,7.183,9.079,2.48,3.91,151.283
22.335,73.567,57.615,7.315,9.737,2.412,1.804,147.156
30.321,45.174,33.797,5.957,9.746,2.361,0.629,112.624
31.529,77.74,58.459,6.551,9.087,1.889,4.033,162.072
25.501,61.986,61.849,6.819,10.819,2.784,1.769,146.672
21.59,88.999,49.471,6.103,7.136,1.259,1.948,149.499
21.212,76.114,42.018,6.847,10.794,0.679,1.473,133.825
32.56,47.35,33.328,6.302,5.467,0.718,2.007,110.238
26.683,49.168,39.498,7.634,5.6,1.446,2.44,119.911
19.532,48.968,63.191,7.156,9.739,2.332,3.826,138.034
30.189,87.868,45.47,5.331,10.001,1.487,3.297,152.573
22.253,75.782,60.136,7.399,11.218,1.867,2.407,153.971
32.899,64.242,62.005,6.013,6.197,1.259,3.485,150.147
23.263,54.022,58.709,7.807,4.449,2.116,3.846,135.146
21.405,84.314,58.677,6.81,8.06,0.768,0.45,147.946
19.443,54.07,55.54,5.083,11.003,1.648,2.747,132.24
26.696,76.801,50.921,7.203,11.772,0.844,0.386,150.034
25.663,79.35,34.891,5.392,10.863,1.525,1.525,133.009
30.772,58.26,67.14,7.632,7.92,1.433,3.478,151.898
25.898,67.721,73.213,7.845,10.907,1.851,3.603,165.401
23.845,55.035,48.324,7.086,5.712,1.623,4.0,124.205
22.448,62.052,71.662,6.599,11.369,2.742,2.342,151.904
22.728,88.431,74.9,6.806,8.535,2.561,0.562,171.9
33.773,76.191,49.31,6.287,7.115,1.106,0.745,147.319
20.806,83.098,61.218,5.251,8.653,0.691,1.251,147.211
34.799,69.327,57.19,7.787,10.272,0.555,1.8,153.474
23.558,55.757,36.863,5.988,5.921,0.875,2.464,118.946
19.503,77.08,27.354,5.939,4.815,0.933,2.978,123.027
22.228,67.526,47.668,5.574,9.865,2.533,0.899,132.572
18.993,52.958,64.36,7.977,11.62,2.62,1.013,135.395
31.431,63.559,41.257,7.828,9.096,0.953,0.944,131.895
26.713,73.568,64.222,6.048,5.141,2.221,3.446,158.578
23.729,78.09,57.74,5.78,9.147,2.406,1.499,153.034
29.255,55.945,59.777,7.416,4.933,1.306,0.917,140.699
28.721,84.42,39.287,6.268,6.428,2.492,2.055,146.164
33.978,62.08,48.502,7.903,4.253,2.773,1.264,135.382
34.341,57.201,34.085,7.704,7.9,2.723,1.788,125.355
29.572,53.78,37.329,7.278,6.571,2.181,3.743,121.835
31.903,81.188,29.493,5.27,4.78,1.292,1.636,130.905
31.471,60.937,31.339,7.106,6.472,0.945,0.952,118.814
26.352,66.753,35.526,7.962,9.181,2.783,1.2,127.715
29.976,55.027,54.012,6.12,6.313,1.063,0.348,133.531
19.33,75.874,47.061,7.645,5.145,1.452,4.075,136.229
30.886,80.147,38.347,6.224,8.358,1.034,3.197,145.849
34.351,60.274,68.056,7.914,10.026,1.591,2.192,158.592
19.445,87.529,51.257,6.961,10.641,0.665,2.612,147.643
32.214,46.377,71.155,5.29,7.777,2.342,1.293,145.725
33.861,50.982,56.748,6.437,9.689,1.612,1.936,136.751
21.845,71.495,25.789,5.149,10.667,1.407,1.575,112.951
26.922,76.563,70.674,6.185,9.383,1.272,3.746,166.027
33.774,56.281,67.873,7.746,8.218,1.791,3.397,156.926
34.324,69.933,56.764,5.697,4.48,2.272,1.421,149.629
20.174,59.327,51.739,7.852,6.32,2.566,3.478,129.916
23.933,69.934,47.646,5.3,6.559,2.42,0.604,130.39
29.868,74.67,49.109,6.994,7.16,1.469,1.071,147.231
21.766,88.776,63.461,7.897,11.607,2.402,0.657,165.003
23.521,65.506,50.657,6.962,5.671,1.669,1.224,133.241
18.396,74.17,33.801,7.697,8.332,1.932,1.173,123.616
20.61,71.012,27.909,7.973,11.93,2.019,4.072,124.237
27.56,59.29,31.309,6.926,8.95,1.359,1.608,116.453
29.103,56.388,37.572,7.347,5.671,1.567,1.727,121.959
29.032,89.454,43.387,5.096,11.682,2.062,0.629,151.259
31.232,54.308,69.621,6.282,6.69,1.139,0.484,144.679
25.06,80.562,36.954,5.865,4.383,2.193,1.143,136.596
22.649,51.596,40.98,7.473,7.451,1.25,0.779,114.961
18.265,81.196,36.151,7.033,5.925,1.805,1.682,121.993
21.513,53.358,52.287,6.843,10.551,2.41,1.0,127.279
23.311,88.522,55.854,7.795,5.76,0.456,0.966,148.686
21.03,75.869,51.606,5.267,10.559,0.977,2.984,142.286
18.342,49.055,72.593,7.862,4.289,1.747,4.251,133.059
20.677,76.193,74.769,5.302,11.433,0.655,0.254,159.51
29.324,72.163,66.87,6.041,4.338,0.893,3.234,153.998
28.703,60.19,65.265,6.891,11.508,2.198,3.035,151.895
33.907,56.733,43.303,6.024,4.59,0.462,2.716,128.625
31.569,77.344,53.989,7.048,10.981,1.864,3.177,157.768
27.652,78.361,42.574,7.326,10.651,0.482,2.387,142.744
20.338,59.724,64.218,7.486,8.755,0.678,4.186,140.85
27.589,84.43,33.592,5.538,4.288,1.337,0.88,132.776
19.047,57.097,35.834,5.546,8.969,2.715,2.236,116.297
25.325,48.144,26.935,5.157,8.943,1.71,3.008,107.432
24.634,71.994,55.447,6.473,8.458,1.149,4.107,149.364
25.273,49.818,59.427,5.413,9.052,1.387,2.296,131.655
22.757,57.45,25.168,5.956,11.745,1.765,4.401,114.882
29.659,67.823,50.539,7.521,11.964,1.887,3.023,153.963
32.296,57.886,43.844,7.846,8.164,1.043,3.207,133.602
31.065,54.675,64.619,7.466,4.734,0.874,3.718,143.974
28.672,76.643,26.945,5.002,5.072,1.589,3.356,123.334
27.152,69.615,27.428,6.704,9.763,1.948,2.447,123.554
18.528,82.789,56.01,5.5,11.856,2.36,3.522,152.319
30.29,71.156,54.582,6.127,7.488,1.823,0.354,147.426
27.265,66.755,66.555,6.284,4.784,2.062,4.211,153.728
22.603,56.757,54.613,7.829,6.824,1.562,3.74,133.717
23.573,80.643,72.469,6.901,7.08,1.76,2.942,165.864
33.905,53.859,40.719,5.803,11.973,1.925,0.496,127.791
28.614,55.9,44.896,6.928,9.493,0.967,1.468,129.692
26.091,82.871,73.884,7.856,4.943,2.642,1.291,166.912
28.556,78.354,30.376,5.177,6.697,1.229,1.305,129.45
25.034,72.579,64.795,7.448,4.388,1.851,3.09,150.675
25.993,46.751,25.578,5.651,9.224,1.746,3.967,104.701
22.935,50.727,49.326,5.459,9.382,2.448,3.131,123.164
25.478,67.498,32.67,7.697,4.46,0.673,1.872,120.749
29.655,78.585,54.943,5.006,6.684,2.522,4.368,156.253
18.679,65.885,64.908,7.223,11.223,0.729,3.909,146.288
31.515,45.778,26.652,5.262,10.615,0.747,3.147,110.911
22.811,53.292,33.189,6.854,8.594,2.469,1.909,111.988
29.604,71.495,42.131,6.863,7.877,1.017,3.14,139.737
28.926,76.24,37.79,7.588,11.943,1.868,1.954,141.852
29.095,46.504,44.161,7.468,9.778,1.513,0.867,121.505
28.338,46.95,72.593,7.055,11.621,2.642,2.861,152.148
34.305,56.759,30.06,6.142,4.573,2.277,3.202,122.777
26.642,48.758,46.164,5.499,5.697,1.204,1.702,115.184
30.449,69.388,47.855,6.907,4.249,2.352,4.196,142.259
29.993,50.567,39.017,6.491,10.943,0.942,3.873,122.531
22.017,74.17,38.925,5.234,9.554,1.877,2.706,132.567
22.816,79.975,60.738,7.867,5.421,2.204,0.459,142.417
25.208,88.673,55.892,5.943,11.794,2.088,0.274,159.37
22.721,87.678,65.642,5.006,11.646,1.976,2.952,167.616
24.235,57.301,45.254,7.705,5.797,2.392,3.699,127.106
24.646,46.323,55.336,6.731,9.176,1.735,2.352,125.277
28.266,59.824,69.679,7.199,9.345,2.628,0.301,156.69
21.738,76.882,67.566,5.458,4.032,0.748,0.823,151.18
31.673,47.691,71.001,6.214,9.51,1.254,1.108,144.625
25.438,61.187,38.449,6.935,5.771,2.279,2.899,123.567
30.006,58.412,74.271,5.753,11.211,1.139,2.29,152.013
19.385,54.871,65.819,7.104,10.708,1.463,0.639,138.346
25.989,76.776,64.74,5.701,11.242,2.255,2.357,156.791
18.48,74.659,58.379,5.627,10.06,1.693,3.939,148.395
29.49,69.097,74.163,5.035,5.319,0.85,2.088,160.101
23.843,85.985,47.078,5.846,6.884,0.82,0.844,142.914
34.137,49.641,62.077,5.74,9.671,1.123,2.685,141.147
23.51,51.736,59.941,7.293,6.587,1.127,4.196,136.947
27.585,62.255,61.604,6.709,9.68,0.728,0.698,144.219
22.376,74.515,62.573,5.533,6.689,2.403,0.873,148.255
28.542,71.284,34.538,6.704,5.422,1.078,2.637,126.201
25.94,48.332,42.453,5.676,8.145,2.325,1.662,119.443
24.301,88.129,44.613,6.277,9.49,2.736,4.051,151.337
21.463,58.728,62.4,7.665,8.138,1.197,3.265,136.214
19.896,61.154,60.812,7.158,9.135,2.729,0.832,141.966
20.038,73.063,66.668,6.953,7.504,0.859,3.944,155.378
34.984,87.532,64.426,5.844,10.227,1.954,2.962,177.548
25.009,74.821,54.802,5.374,9.2,2.779,2.323,150.846
18.033,87.965,31.997,7.259,8.597,2.34,1.303,136.618
34.2,53.442,56.773,6.704,7.483,0.951,2.994,138.37
18.34,72.846,69.353,6.868,8.286,1.018,4.063,149.805
25.116,82.3,57.159,7.925,4.408,1.03,0.365,147.471
30.197,67.906,69.781,6.045,9.334,2.663,1.813,161.032
33.548,61.298,74.953,7.402,5.635,0.989,4.223,159.876
30.119,89.314,42.96,6.677,10.881,1.623,1.847,151.548
25.882,51.344,61.164,5.706,10.499,1.24,0.354,135.178
34.566,63.492,51.998,5.159,8.224,1.267,0.636,141.886
18.668,84.302,47.749,6.848,10.777,1.38,3.17,147.342
34.777,85.522,36.993,5.893,9.366,1.228,3.211,150.087
32.44,89.117,37.296,7.086,5.13,1.84,0.695,140.862
33.792,84.818,34.249,7.102,9.926,1.421,1.143,146.589
22.331,47.293,56.574,6.366,11.966,1.458,2.625,133.936
20.422,86.839,32.103,6.609,4.328,1.614,3.152,130.51
29.276,64.268,46.569,6.88,5.959,1.255,0.874,135.268
26.77,74.323,51.167,6.406,8.782,2.211,2.162,145.01
26.894,62.742,46.912,7.632,7.322,1.608,2.617,135.367
33.719,81.615,67.746,5.228,9.1,1.622,0.414,165.866
28.541,70.916,47.158,7.939,8.691,0.904,1.162,139.568
23.288,83.05,29.142,5.1,10.304,0.474,4.151,131.374
24.801,53.72,74.61,5.624,4.567,2.342,3.984,147.951
20.269,53.324,67.249,7.125,7.525,2.453,1.587,135.536
21.269,64.817,58.002,5.255,10.88,0.979,3.932,137.895
20.437,45.214,62.816,5.787,6.902,1.264,2.92,128.137
31.775,76.178,31.41,5.462,8.03,1.259,4.421,137.262
29.983,58.322,63.296,7.171,4.173,2.042,4.355,146.435
27.016,70.078,35.387,6.737,5.793,0.849,2.853,129.595
24.364,48.15,49.449,5.193,7.709,2.749,2.212,123.021
29.364,52.679,33.899,6.38,7.192,0.548,0.812,115.088
31.819,73.029,62.689,5.626,9.717,2.737,2.481,159.715
32.981,58.755,37.297,7.903,8.895,0.565,1.913,127.645
27.299,54.662,37.66,5.324,11.042,1.162,2.976,123.845
31.938,55.298,30.461,6.794,10.838,1.002,0.585,125.365
26.692,54.667,61.03,6.446,5.93,1.023,3.79,139.775
26.067,73.028,39.792,6.734,4.141,2.787,4.359,136.25
32.712,52.546,50.914,7.869,10.836,1.5,1.1,138.672
24.568,61.322,41.612,6.024,6.633,0.687,2.921,118.216
24.731,75.955,63.735,7.246,6.777,2.757,3.648,157.532
23.183,68.115,36.324,6.342,5.267,0.982,2.584,124.645
26.818,71.878,72.042,6.982,9.544,0.574,4.222,162.522
27.262,56.291,41.067,6.097,6.241,0.458,2.401,121.243
29.228,86.972,30.193,5.681,5.414,1.512,1.363,132.887
25.319,63.625,37.015,5.251,8.027,2.604,2.228,124.324
21.703,57.913,28.697,5.305,10.003,0.441,2.298,108.277
32.736,85.695,48.437,7.878,6.157,2.14,1.291,157.382
23.882,74.488,37.513,7.365,9.776,1.025,3.584,137.995
33.69,72.628,69.302,5.735,7.696,0.926,2.856,168.245
21.525,84.903,50.856,6.587,7.23,2.089,1.793,144.721
27.521,47.634,36.668,7.143,6.876,2.195,2.013,113.538
27.122,82.696,47.564,6.058,5.165,1.742,1.798,143.173
32.087,75.504,34.8,6.32,6.661,0.885,2.126,132.39
20.36,61.2,33.936,7.155,11.034,0.415,2.471,115.33
33.469,56.536,40.033,5.682,4.817,2.169,1.623,125.002
27.034,49.716,30.415,6.579,11.666,1.839,3.718,118.762
27.964,87.348,34.432,5.63,4.86,1.414,4.192,138.406
26.673,51.386,71.902,5.009,6.896,0.913,2.448,145.313
18.612,56.675,58.34,7.071,8.85,2.229,3.259,137.427
26.451,76.1,71.055,7.122,10.703,0.57,4.201,165.957
22.48,76.957,37.842,7.987,5.149,1.942,1.025,132.722
23.826,52.235,67.851,5.543,5.129,2.052,1.016,132.817
29.035,81.636,43.114,7.219,9.027,0.936,0.512,142.701
26.461,67.963,32.21,7.844,6.342,1.56,2.101,124.539
19.585,83.181,65.235,6.934,9.156,1.648,1.624,157.094
19.242,48.928,27.983,7.889,10.565,1.819,2.61,109.186
21.156,46.927,45.243,7.983,4.615,2.563,2.14,112.472
21.245,73.665,65.966,7.405,10.756,1.711,1.018,151.755
28.341,51.751,55.859,7.998,4.301,0.562,1.882,129.733
21.023,68.623,50.903,6.877,11.191,1.228,0.324,134.656
32.989,45.635,42.682,6.491,11.805,1.908,2.511,125.126
21.566,80.097,28.753,7.753,9.34,1.2,1.366,125.527
19.549,85.479,74.549,7.493,11.874,2.243,0.683,167.529
32.888,82.75,33.739,5.33,10.576,0.856,0.483,144.58
23.021,88.126,37.765,5.908,4.355,0.743,3.272,134.173
25.232,85.639,36.796,5.782,4.03,0.954,1.264,135.954
34.303,64.981,70.397,7.566,4.166,2.503,3.033,162.987
34.054,62.926,63.184,5.7,7.615,2.034,3.707,153.162
30.154,85.328,47.866,5.912,8.987,1.648,2.35,154.339
19.172,86.712,72.771,6.556,7.852,1.121,0.772,163.029
28.087,88.778,27.639,5.228,9.417,2.605,2.843,140.947
34.814,79.574,69.684,7.884,7.597,2.533,0.508,170.659
34.098,54.089,28.021,6.473,4.341,1.359,3.714,115.048
19.802,87.523,44.557,5.571,5.809,2.207,3.475,143.872
24.731,87.621,27.7,5.812,11.941,2.593,1.929,136.803
23.364,74.976,74.948,7.394,6.767,1.152,1.357,159.174
20.205,83.578,70.719,6.902,6.598,1.189,3.251,161.025
29.812,70.253,54.24,6.394,5.222,1.71,2.639,147.373
22.655,87.486,35.892,5.995,11.897,1.38,0.824,144.306
23.863,49.227,38.839,7.702,5.844,2.228,3.465,113.972
19.536,83.878,47.477,7.318,9.175,1.689,1.636,143.222
26.465,47.498,41.139,7.154,4.336,0.908,4.044,112.183
20.689,60.26,26.066,6.338,4.532,1.255,3.767,111.14
25.346,51.09,57.813,7.943,9.734,2.011,1.386,134.8
20.437,66.561,55.671,7.13,9.081,0.528,1.298,135.392
34.215,55.451,70.216,6.271,9.441,1.221,1.911,153.984
20.465,87.843,48.843,7.882,5.848,0.439,3.659,145.871
26.872,70.169,42.235,7.687,11.879,2.37,0.762,136.722
21.349,85.398,50.576,7.22,8.467,0.681,1.559,149.044
19.298,57.513,34.735,7.301,11.756,0.585,3.034,118.145
21.439,46.169,56.277,6.271,5.313,2.288,0.344,122.722
18.931,79.904,63.502,6.522,7.241,0.615,0.44,145.848
20.37,76.607,32.673,5.575,6.685,2.042,3.477,124.307
26.389,69.547,40.919,6.786,10.041,1.312,2.446,134.52
29.081,81.69,68.39,6.11,9.981,2.372,2.598,170.895
19.485,82.804,50.277,6.042,7.892,0.839,1.27,142.274
25.497,71.456,51.592,7.845,4.129,0.603,2.487,136.298
27.881,88.467,61.12,5.494,5.402,0.948,2.544,161.869
21.982,77.387,53.895,7.49,4.402,2.637,1.979,140.965
24.325,75.459,28.479,5.844,10.776,2.39,4.347,129.176
19.221,61.264,65.198,5.086,6.318,1.086,0.412,135.448
21.742,45.102,71.142,5.121,4.943,0.895,1.984,128.081
25.935,55.842,27.664,6.288,6.833,0.776,3.887,109.439
34.838,79.376,31.062,6.363,4.618,0.931,1.087,138.121
34.937,76.944,60.099,5.961,11.831,0.892,4.22,168.914
34.654,59.896,55.224,7.006,6.52,2.532,2.03,150.867
25.192,73.151,44.126,6.456,11.465,0.448,0.873,138.086
19.372,53.788,51.962,5.222,9.462,2.512,0.6,126.094
23.501,56.863,60.167,6.044,8.529,0.499,1.606,134.47
22.041,87.633,50.224,5.306,7.804,2.384,4.155,150.599
18.24,63.593,32.009,5.189,9.499,1.422,4.238,119.033
19.619,56.024,29.472,5.625,9.49,0.585,2.622,111.476
